class_id,class_name,support,predicted,precision,recall,f1
516,Place pen on cardboard,0,0,0.0,0.0,0.0
517,Draw straight lines on cardboard,0,0,0.0,0.0,0.0
518,Draw lines with ruler,0,0,0.0,0.0,0.0
519,Draw lines with pen and ruler,0,2,0.0,0.0,0.0
520,Sort origami stars,0,0,0.0,0.0,0.0
521,Walk in hallway,0,0,0.0,0.0,0.0
522,Reach for stars,0,0,0.0,0.0,0.0
523,Walk towards desk,0,0,0.0,0.0,0.0
524,Grasp origami stars,0,0,0.0,0.0,0.0
525,Place stars in container,0,0,0.0,0.0,0.0
526,Sort light blue origami stars,0,0,0.0,0.0,0.0
527,Sort origami stars by color,0,0,0.0,0.0,0.0
528,Move origami stars,0,0,0.0,0.0,0.0
529,Adjust cardboard divider,0,1,0.0,0.0,0.0
530,Use smartphone,70,1,0.0,0.0,0.0
531,Put down phone,0,7,0.0,0.0,0.0
532,Pick up water bottle,0,0,0.0,0.0,0.0
533,Hold water bottle,0,5,0.0,0.0,0.0
534,Place water bottle on table,0,1,0.0,0.0,0.0
535,Hold phone,0,0,0.0,0.0,0.0
536,Hold and view phone,0,55,0.0,0.0,0.0
537,Cut cardboard pieces with scissors,0,5,0.0,0.0,0.0
538,Vacuum the carpet,0,0,0.0,0.0,0.0
539,Push vacuum cleaner,0,0,0.0,0.0,0.0
540,Adjust vacuum cleaner position,0,0,0.0,0.0,0.0
541,Vacuuming carpet edge,0,0,0.0,0.0,0.0
542,Vacuum edge of carpet,0,0,0.0,0.0,0.0
543,Vacuuming carpet corner,0,2,0.0,0.0,0.0
544,Vacuuming the carpet edge,0,0,0.0,0.0,0.0
545,Move vacuum cleaner,0,0,0.0,0.0,0.0
546,Vacuuming along the wall edge,0,0,0.0,0.0,0.0
547,Fold paper strip into star,0,0,0.0,0.0,0.0
548,Place finished star on table,0,0,0.0,0.0,0.0
549,Arrange Mahjong tiles,0,0,0.0,0.0,0.0
550,Rearrange Mahjong tiles,0,0,0.0,0.0,0.0
551,Adjust Mahjong tiles,0,0,0.0,0.0,0.0
552,Reach for Mahjong tiles,0,0,0.0,0.0,0.0
553,Rearrange Mahjong tile,0,2,0.0,0.0,0.0
554,Adjust Mahjong tile,0,0,0.0,0.0,0.0
555,Align Mahjong tiles,0,0,0.0,0.0,0.0
556,Move Mahjong tile,0,0,0.0,0.0,0.0
557,Realign Mahjong tiles,0,2,0.0,0.0,0.0
558,Cut cardboard square,0,0,0.0,0.0,0.0
559,Trim cardboard piece,0,0,0.0,0.0,0.0
560,Pick up food item,0,1,0.0,0.0,0.0
561,Pick up cereal boxes,0,5,0.0,0.0,0.0
562,Carry cereal boxes,0,0,0.0,0.0,0.0
563,Carry cereal towards aisle,0,7,0.0,0.0,0.0
564,Pick up pasta box,0,7,0.0,0.0,0.0
565,Carry pasta box towards aisle,0,1,0.0,0.0,0.0
566,Pick up container from box,0,5,0.0,0.0,0.0
567,Hold container,0,288,0.0,0.0,0.0
568,Reach for items in box,0,1,0.0,0.0,0.0
569,Pick up grocery item,0,0,0.0,0.0,0.0
570,Carry item to shelf,0,3,0.0,0.0,0.0
571,Inspect shelf,0,2,0.0,0.0,0.0
572,Move to stock products,0,235,0.0,0.0,0.0
573,Pick up snack packs,0,0,0.0,0.0,0.0
574,Wipe shelf surface,0,5,0.0,0.0,0.0
575,Move to shelf base,0,2,0.0,0.0,0.0
576,Place snack on shelf,0,0,0.0,0.0,0.0
577,Retrieve snack from container,0,0,0.0,0.0,0.0
578,Pick up gift box,0,0,0.0,0.0,0.0
579,Place gift box into bin,0,0,0.0,0.0,0.0
580,Place gift box on shelf,0,0,0.0,0.0,0.0
581,Pick up next gift box,0,0,0.0,0.0,0.0
582,Pick up snack pouch,0,0,0.0,0.0,0.0
583,Place snack pouch in container,0,0,0.0,0.0,0.0
584,Reach for snack pouch,0,0,0.0,0.0,0.0
585,Place snack pouch on shelf,0,0,0.0,0.0,0.0
586,Move storage bin,0,2,0.0,0.0,0.0
587,Reach for shelf,0,0,0.0,0.0,0.0
588,Hold bin and move through aisle,0,0,0.0,0.0,0.0
589,Remove storage bin from shelf,0,0,0.0,0.0,0.0
590,Reach for empty shelf space,0,17,0.0,0.0,0.0
591,Grasp plastic bag on shelf,0,0,0.0,0.0,0.0
592,Remove plastic container from shelf,0,0,0.0,0.0,0.0
593,Arrange plastic containers,0,0,0.0,0.0,0.0
594,Remove plastic container from storage box,0,2,0.0,0.0,0.0
595,Retrieve another container,0,2,0.0,0.0,0.0
596,Arrange container on shelf,0,0,0.0,0.0,0.0
597,Hold smartphone,44,0,0.0,0.0,0.0
598,Place smartphone on desk,0,0,0.0,0.0,0.0
599,Reach for water bottle,0,0,0.0,0.0,0.0
600,Hold scissors,0,0,0.0,0.0,0.0
601,Cut newspaper,0,0,0.0,0.0,0.0
602,Continue cutting newspaper,0,0,0.0,0.0,0.0
603,Place scissors on table,0,0,0.0,0.0,0.0
604,Move scissors away,0,0,0.0,0.0,0.0
605,Place scissors down,0,0,0.0,0.0,0.0
606,Arrange tiles into row,0,0,0.0,0.0,0.0
607,Adjust tile row alignment,0,0,0.0,0.0,0.0
608,Adjust Mahjong tile alignment,0,0,0.0,0.0,0.0
609,Adjust Mahjong tile on the stack,0,0,0.0,0.0,0.0
610,Pick up Mahjong tile,0,0,0.0,0.0,0.0
611,Place Mahjong tile on the stack,0,0,0.0,0.0,0.0
612,Place Mahjong tile on stack,0,0,0.0,0.0,0.0
613,Sort Mahjong tiles,0,0,0.0,0.0,0.0
614,Hold ruler and draw line,0,0,0.0,0.0,0.0
615,Draw line,0,0,0.0,0.0,0.0
616,Mark lines with pen along ruler,0,0,0.0,0.0,0.0
617,Hold ruler and mark cardboard,0,0,0.0,0.0,0.0
618,Hold ruler and marker,0,0,0.0,0.0,0.0
619,Pick up charging case,0,0,0.0,0.0,0.0
620,Inspect charging case,0,1,0.0,0.0,0.0
621,Place charging case down,0,0,0.0,0.0,0.0
622,Hold paper strip,0,0,0.0,0.0,0.0
623,Place ruler on cardboard,0,0,0.0,0.0,0.0
624,Measure and mark cardboard,0,0,0.0,0.0,0.0
625,Hold and align cardboard,0,0,0.0,0.0,0.0
626,Reposition tools,0,1,0.0,0.0,0.0
627,Position cardboard tube,0,1,0.0,0.0,0.0
628,Cut cardboard strip with scissors,0,0,0.0,0.0,0.0
629,Position scissors for next cut,0,0,0.0,0.0,0.0
630,Scroll on smartphone,0,0,0.0,0.0,0.0
631,Tap smartphone screen,0,0,0.0,0.0,0.0
632,Scroll through photo gallery,0,0,0.0,0.0,0.0
633,Typing message on smartphone,0,0,0.0,0.0,0.0
634,Typing on smartphone,0,0,0.0,0.0,0.0
635,Tapping smartphone screen,0,0,0.0,0.0,0.0
636,Tapping on smartphone screen,0,0,0.0,0.0,0.0
637,Putting away smartphone,0,264,0.0,0.0,0.0
638,Stop measuring and put down tools,0,0,0.0,0.0,0.0
639,Positioning ruler on cardboard,0,0,0.0,0.0,0.0
640,Draw line with pen,0,0,0.0,0.0,0.0
641,Prepare to draw lines,0,0,0.0,0.0,0.0
642,Remove ruler and marker,0,0,0.0,0.0,0.0
643,Align ruler and mark cardboard,0,0,0.0,0.0,0.0
644,Walking through classroom,0,0,0.0,0.0,0.0
645,Assemble cardboard pieces,0,0,0.0,0.0,0.0
646,Move marker away,0,0,0.0,0.0,0.0
647,Arrange cardboard piece,0,0,0.0,0.0,0.0
648,Position ruler and mark cardboard,0,0,0.0,0.0,0.0
649,Place canned good on shelf,0,0,0.0,0.0,0.0
650,Move canned goods container,0,0,0.0,0.0,0.0
651,Position container near shelf,0,0,0.0,0.0,0.0
652,Adjust container on shelf,0,0,0.0,0.0,0.0
653,Pick up canned food,14,0,0.0,0.0,0.0
654,Place canned food in container,0,0,0.0,0.0,0.0
655,Adjust cans in container,0,0,0.0,0.0,0.0
656,Adjust cans in tray,0,0,0.0,0.0,0.0
657,Adjusting canned goods on shelf,0,0,0.0,0.0,0.0
658,Align canned goods on shelf,0,0,0.0,0.0,0.0
659,Place canned food on shelf,44,0,0.0,0.0,0.0
660,Reach for next canned food item,0,0,0.0,0.0,0.0
661,Wipe the plastic jar,0,203,0.0,0.0,0.0
662,Finish wiping and inspect jar,0,3,0.0,0.0,0.0
663,Inspect jar,0,12,0.0,0.0,0.0
664,Pick up tin can,0,0,0.0,0.0,0.0
665,Hold items and inspect shelf,0,59,0.0,0.0,0.0
666,Move cardboard,0,3,0.0,0.0,0.0
667,Stabilize cardboard,0,7,0.0,0.0,0.0
668,Stabilize ruler,0,4,0.0,0.0,0.0
669,Labeling cardboard squares,0,16,0.0,0.0,0.0
670,Moving cardboard square,0,5,0.0,0.0,0.0
671,Labeling cardboard square,0,22,0.0,0.0,0.0
672,Placing labeled square,0,5,0.0,0.0,0.0
673,Starting to label next square,0,7,0.0,0.0,0.0
674,Placing labeled cardboard square,0,3,0.0,0.0,0.0
675,Labeling cardboard piece,0,22,0.0,0.0,0.0
676,Switching marker,0,2,0.0,0.0,0.0
677,Reach for next piece,0,0,0.0,0.0,0.0
678,Marking cardboard with pen,0,5,0.0,0.0,0.0
679,Placing pen on table,0,5,0.0,0.0,0.0
680,Repositioning ruler and cardboard,0,1,0.0,0.0,0.0
681,Folding cardboard,0,0,0.0,0.0,0.0
682,Place cardboard piece on stack,0,25,0.0,0.0,0.0
683,Manipulate cardboard sheet,0,11,0.0,0.0,0.0
684,Arrange buttons on the table,0,18,0.0,0.0,0.0
685,Arrange buttons,33,25,0.96,0.7272727272727273,0.8275862068965517
686,Sorting buttons,0,3,0.0,0.0,0.0
687,Sort orange buttons,0,61,0.0,0.0,0.0
688,Sort orange button,0,22,0.0,0.0,0.0
689,Move hand over button pile,0,1,0.0,0.0,0.0
690,Move orange buttons,0,24,0.0,0.0,0.0
691,Interact with smartphone,24,0,0.0,0.0,0.0
692,Arrange orange buttons,0,101,0.0,0.0,0.0
693,Pick up stapler,0,2,0.0,0.0,0.0
694,Drawing grid line with ruler,0,0,0.0,0.0,0.0
695,Drawing grid line with pen and ruler,0,0,0.0,0.0,0.0
696,Draw grid line with pen,0,0,0.0,0.0,0.0
697,Draw grid line,0,2,0.0,0.0,0.0
698,Drawing grid line,0,0,0.0,0.0,0.0
699,Manipulate paper star,0,17,0.0,0.0,0.0
700,Fold paper star,0,12,0.0,0.0,0.0
701,Sort purple beads,0,0,0.0,0.0,0.0
702,Write on paper,9,0,0.0,0.0,0.0
703,Move pen away,0,0,0.0,0.0,0.0
704,Gathering star beads,0,1,0.0,0.0,0.0
705,Sort beads by hand,0,7,0.0,0.0,0.0
706,Hold tray of canned goods,0,0,0.0,0.0,0.0
707,Position tray,0,0,0.0,0.0,0.0
708,Sort canned goods in tray,0,0,0.0,0.0,0.0
709,Carry crate of cans,0,0,0.0,0.0,0.0
710,Place crate on floor,0,0,0.0,0.0,0.0
711,Move can towards shelf,0,0,0.0,0.0,0.0
712,Wipe item,0,0,0.0,0.0,0.0
713,Place item back,0,0,0.0,0.0,0.0
714,Wipe retail item,0,0,0.0,0.0,0.0
715,Reach for retail item,0,0,0.0,0.0,0.0
716,Grasp retail item,0,0,0.0,0.0,0.0
717,Adjust retail items on shelf,0,0,0.0,0.0,0.0
718,Pick up retail item,0,2,0.0,0.0,0.0
719,Align and place retail item,0,0,0.0,0.0,0.0
720,Arrange items on shelf,0,0,0.0,0.0,0.0
721,Adjust retail item position,0,0,0.0,0.0,0.0
722,Pick up pink water bottle,0,1,0.0,0.0,0.0
723,Place down pink water bottle,0,9,0.0,0.0,0.0
724,Place star in row,0,8,0.0,0.0,0.0
725,Reach for star,0,11,0.0,0.0,0.0
726,Retrieve star,0,1,0.0,0.0,0.0
727,Pick up star,0,1,0.0,0.0,0.0
728,Hold recording sheet and pen,0,0,0.0,0.0,0.0
729,Record star count,0,0,0.0,0.0,0.0
730,Hold pen and paper,0,0,0.0,0.0,0.0
731,Observe surroundings,0,1,0.0,0.0,0.0
732,Observe paper and count objects,0,0,0.0,0.0,0.0
733,Write count on paper,17,2,0.0,0.0,0.0
734,Place pen on table,0,4,0.0,0.0,0.0
735,View content on smartphone,0,0,0.0,0.0,0.0
736,Place smartphone on table,0,0,0.0,0.0,0.0
737,Resume writing on paper,0,1,0.0,0.0,0.0
738,Place paper star in row,0,0,0.0,0.0,0.0
739,Manipulate star,0,0,0.0,0.0,0.0
740,Arrange paper stars,0,0,0.0,0.0,0.0
741,Manipulate paper stars,0,4,0.0,0.0,0.0
742,Cut cardboard grid,0,0,0.0,0.0,0.0
743,Pick up power bank,0,0,0.0,0.0,0.0
744,Pick up small item,0,0,0.0,0.0,0.0
745,Walking to sink,0,0,0.0,0.0,0.0
746,Washing hands,0,0,0.0,0.0,0.0
747,Rub hands together,0,0,0.0,0.0,0.0
748,Finish washing hands,0,0,0.0,0.0,0.0
749,Pick up paper towel,0,0,0.0,0.0,0.0
750,Dry hands,0,0,0.0,0.0,0.0
751,Discard paper towel,0,0,0.0,0.0,0.0
752,Begin folding paper strip,0,2,0.0,0.0,0.0
753,Fold paper strip into a star,0,0,0.0,0.0,0.0
754,Prepare paper strip,0,3,0.0,0.0,0.0
755,Place star on table,0,6,0.0,0.0,0.0
756,Fold lucky star,0,0,0.0,0.0,0.0
757,Manipulate folded paper star,0,3,0.0,0.0,0.0
758,Release paper star,0,0,0.0,0.0,0.0
759,Grasp paper strip,0,0,0.0,0.0,0.0
760,Sort colored tiles,0,0,0.0,0.0,0.0
761,Pick up colored tile,0,0,0.0,0.0,0.0
762,Place colored tile,0,0,0.0,0.0,0.0
763,Sort tiles,0,0,0.0,0.0,0.0
764,Sort tiles by color,0,0,0.0,0.0,0.0
765,Place phone on table,0,0,0.0,0.0,0.0
766,Write on notepad,0,57,0.0,0.0,0.0
767,Writing on notepad,0,25,0.0,0.0,0.0
768,Reaching for beads,0,4,0.0,0.0,0.0
769,Cut section from newspaper,0,0,0.0,0.0,0.0
770,Tear newspaper,0,0,0.0,0.0,0.0
771,Hold newspaper,0,0,0.0,0.0,0.0
772,Hold and align newspaper,0,0,0.0,0.0,0.0
773,Fold newspaper,0,0,0.0,0.0,0.0
774,Reposition newspaper,0,0,0.0,0.0,0.0
775,Cut along the edge of the newspaper,0,0,0.0,0.0,0.0
776,Cut along the newspaper edge,0,0,0.0,0.0,0.0
777,Browsing mobile phone,0,0,0.0,0.0,0.0
778,Browse mobile phone,0,0,0.0,0.0,0.0
779,Cut newspaper with scissors,0,0,0.0,0.0,0.0
780,Sort blue star-shaped pieces,0,3,0.0,0.0,0.0
781,Sort small plastic pieces,0,0,0.0,0.0,0.0
782,Reach for more pieces,0,0,0.0,0.0,0.0
783,Sort plastic pieces,0,0,0.0,0.0,0.0
784,Gather pieces,0,0,0.0,0.0,0.0
785,Move pieces into box,0,0,0.0,0.0,0.0
786,Gather pieces into box,0,0,0.0,0.0,0.0
787,Typing on phone,0,0,0.0,0.0,0.0
788,Scrolling or navigating on phone,0,0,0.0,0.0,0.0
789,Scrolling and viewing content on phone,0,0,0.0,0.0,0.0
790,Pick up charging cable,0,0,0.0,0.0,0.0
791,Hold electronic item,0,0,0.0,0.0,0.0
792,Pick up electronic item,0,0,0.0,0.0,0.0
793,Wipe electronic item,0,2,0.0,0.0,0.0
794,Inspect electronic item,0,0,0.0,0.0,0.0
795,Place item in bag,0,0,0.0,0.0,0.0
796,Select another item,0,1,0.0,0.0,0.0
797,Inspect smartphone box,0,0,0.0,0.0,0.0
798,Hold smartphone box,0,0,0.0,0.0,0.0
799,Examine product,0,0,0.0,0.0,0.0
800,Pick up canned item,0,9,0.0,0.0,0.0
801,Pick up another canned item,0,11,0.0,0.0,0.0
802,Carry plastic container,0,4,0.0,0.0,0.0
803,Place container on floor,0,2,0.0,0.0,0.0
804,Reach for another container,0,5,0.0,0.0,0.0
805,Place storage container on floor,0,6,0.0,0.0,0.0
806,Release container,0,1,0.0,0.0,0.0
807,Pick up storage container,0,6,0.0,0.0,0.0
808,Move container toward shelf,0,12,0.0,0.0,0.0
809,Position container on shelf,0,5,0.0,0.0,0.0
810,Remove lid from container,0,5,0.0,0.0,0.0
811,Pick up canned goods,0,1,0.0,0.0,0.0
812,Place canned goods in container,0,1,0.0,0.0,0.0
813,Pick up next product from bin,0,3,0.0,0.0,0.0
814,Reorganize bin contents,0,3,0.0,0.0,0.0
815,Move bin,0,189,0.0,0.0,0.0
816,Walking along the aisle,0,0,0.0,0.0,0.0
817,Observe stocking,0,0,0.0,0.0,0.0
818,Move plastic storage bin,0,0,0.0,0.0,0.0
819,Place canned food in bin,0,0,0.0,0.0,0.0
820,Hold container of canned food,0,0,0.0,0.0,0.0
821,Move towards aisle,0,0,0.0,0.0,0.0
822,Approach restocking supplies,0,0,0.0,0.0,0.0
823,Pick up plastic container,0,1,0.0,0.0,0.0
824,Move along the shelves,0,0,0.0,0.0,0.0
825,Move pineapple chips,0,4,0.0,0.0,0.0
826,Forming quilled paper shape,0,0,0.0,0.0,0.0
827,Manipulate quilled paper shape,0,0,0.0,0.0,0.0
828,Place quilled paper shape,0,2,0.0,0.0,0.0
829,Retrieve paper strip,0,0,0.0,0.0,0.0
830,Select paper strip,0,0,0.0,0.0,0.0
831,Manipulate quilled paper strips,0,0,0.0,0.0,0.0
832,Transition to standing position,0,0,0.0,0.0,0.0
833,Observe paper quilling station,0,0,0.0,0.0,0.0
834,Sort quilled paper pieces,0,0,0.0,0.0,0.0
835,Walk towards storage area,0,1,0.0,0.0,0.0
836,Hold device and cable,0,0,0.0,0.0,0.0
837,Move piece to pile,0,0,0.0,0.0,0.0
838,Manipulate quilled paper,0,1,0.0,0.0,0.0
839,Pick up and sort cardboard,0,0,0.0,0.0,0.0
840,Sort and arrange cardboard pieces,0,0,0.0,0.0,0.0
841,Move camera over surface,0,0,0.0,0.0,0.0
842,Observe sorting progress,0,1,0.0,0.0,0.0
843,Reach for cardboard piece,0,0,0.0,0.0,0.0
844,Lock phone,0,0,0.0,0.0,0.0
845,Sort and stack cardboard pieces,0,0,0.0,0.0,0.0
846,Mark list with pen,0,0,0.0,0.0,0.0
847,Mark paper list,0,0,0.0,0.0,0.0
848,Adjust bead piles,0,1,0.0,0.0,0.0
849,Sort blue beads,0,0,0.0,0.0,0.0
850,Move blue beads,0,2,0.0,0.0,0.0
851,Place down pen,0,4,0.0,0.0,0.0
852,Move away from desk,0,3,0.0,0.0,0.0
853,Walking through the office,0,1,0.0,0.0,0.0
854,Place controller on table,0,0,0.0,0.0,0.0
855,Resume sorting blue beads,0,0,0.0,0.0,0.0
856,Fold cardboard shape,0,5,0.0,0.0,0.0
857,Reach for cardboard box,0,11,0.0,0.0,0.0
858,Reach for object,0,7,0.0,0.0,0.0
859,Release cardboard shape,0,1,0.0,0.0,0.0
860,Reposition hands,0,0,0.0,0.0,0.0
861,Rolling paper strip,0,0,0.0,0.0,0.0
862,Finishing coil,0,3,0.0,0.0,0.0
863,Selecting new paper strip,0,2,0.0,0.0,0.0
864,Start folding paper strip,0,2,0.0,0.0,0.0
865,Folding paper strip,0,4,0.0,0.0,0.0
866,Positioning paper strip,0,4,0.0,0.0,0.0
867,Manipulate quilling paper,0,0,0.0,0.0,0.0
868,Grasp electronic object,0,2,0.0,0.0,0.0
869,Walk towards workspace,0,1,0.0,0.0,0.0
870,Interaction with coworker,0,0,0.0,0.0,0.0
871,Manipulate small object,0,3,0.0,0.0,0.0
872,Manipulate paper quilling piece,0,1,0.0,0.0,0.0
873,Hold quilled paper piece,0,4,0.0,0.0,0.0
874,Reach for paper strip,0,8,0.0,0.0,0.0
875,Pull paper strip,0,4,0.0,0.0,0.0
876,Hold and align paper strip,0,1,0.0,0.0,0.0
877,Hold and rotate paper strip,0,2,0.0,0.0,0.0
878,Marking cardboard piece,30,0,0.0,0.0,0.0
879,Hold and mark cardboard piece,0,0,0.0,0.0,0.0
880,Organize cardboard pieces,21,0,0.0,0.0,0.0
881,Walking towards workstation,0,0,0.0,0.0,0.0
882,Move to desk,0,0,0.0,0.0,0.0
883,Sort small objects,0,0,0.0,0.0,0.0
884,Gathering items,0,0,0.0,0.0,0.0
885,Place items on table,0,0,0.0,0.0,0.0
886,Gathering colored beads,0,0,0.0,0.0,0.0
887,Arrange beads by color,0,0,0.0,0.0,0.0
888,Sort star-shaped objects by color,0,0,0.0,0.0,0.0
889,Sort star-shaped objects,0,0,0.0,0.0,0.0
890,Sort yellow star-shaped objects,0,0,0.0,0.0,0.0
891,Sort purple star-shaped objects,0,0,0.0,0.0,0.0
892,View phone screen,0,1,0.0,0.0,0.0
893,Viewing phone screen,0,0,0.0,0.0,0.0
894,Placing phone down,0,0,0.0,0.0,0.0
895,Initiate star folding,0,0,0.0,0.0,0.0
896,Reach for canned food,0,0,0.0,0.0,0.0
897,Pick up yellow item,0,0,0.0,0.0,0.0
898,Hold blue product box,0,0,0.0,0.0,0.0
899,Inspect product,0,0,0.0,0.0,0.0
900,Clean shelf,0,0,0.0,0.0,0.0
901,Walk towards shelf,0,0,0.0,0.0,0.0
902,Select product from box,0,0,0.0,0.0,0.0
903,Wipe ketchup bottle,0,0,0.0,0.0,0.0
904,Place ketchup bottle on shelf,0,0,0.0,0.0,0.0
905,Prepare to place bottle on shelf,0,0,0.0,0.0,0.0
906,Draw line with marker,0,0,0.0,0.0,0.0
907,Draw straight line,0,0,0.0,0.0,0.0
908,Mark straight line,0,0,0.0,0.0,0.0
909,Move ruler and tools,0,0,0.0,0.0,0.0
910,Pick up small cardboard piece,0,0,0.0,0.0,0.0
911,Walk through office,0,0,0.0,0.0,0.0
912,Transition to cutting,0,0,0.0,0.0,0.0
913,Cut cardboard along line,0,0,0.0,0.0,0.0
914,Reposition hands and ruler,0,0,0.0,0.0,0.0
915,Align ruler with crease,0,0,0.0,0.0,0.0
916,Press fold,0,0,0.0,0.0,0.0
917,Cut cardboard strip with utility knife,0,0,0.0,0.0,0.0
918,Position utility knife on cardboard,0,0,0.0,0.0,0.0
919,Place smartphone on stand,7,0,0.0,0.0,0.0
920,Pick up dustpan,13,0,0.0,0.0,0.0
921,Move dustpan to side,11,0,0.0,0.0,0.0
922,Hold container lid,17,0,0.0,0.0,0.0
923,Move towards the stove,12,0,0.0,0.0,0.0
924,Open stove pot lid,17,0,0.0,0.0,0.0
925,Walking towards door,8,0,0.0,0.0,0.0
926,Closing the door,11,0,0.0,0.0,0.0
927,Picking up bottle,10,0,0.0,0.0,0.0
928,Wipe kitchen counter,10,0,0.0,0.0,0.0
929,Rinse cloth in sink,9,0,0.0,0.0,0.0
930,Move towards kitchen area,12,0,0.0,0.0,0.0
931,Place cloth on floor,8,0,0.0,0.0,0.0
932,Reach for cleaning supplies,13,0,0.0,0.0,0.0
933,Grasp cleaning bottle,11,0,0.0,0.0,0.0
934,Remove cleaning bottle,10,0,0.0,0.0,0.0
935,Washing hands in sink,7,0,0.0,0.0,0.0
936,Grasping cleaning cloth,11,0,0.0,0.0,0.0
937,Wiping countertop,9,0,0.0,0.0,0.0
938,Lift pot lid,8,0,0.0,0.0,0.0
939,Stir contents,9,0,0.0,0.0,0.0
940,Place lid back,7,0,0.0,0.0,0.0
941,Adjust pot position,8,0,0.0,0.0,0.0
942,Move pot,8,0,0.0,0.0,0.0
943,Place towel,11,0,0.0,0.0,0.0
944,Start cutting,4,0,0.0,0.0,0.0
945,Cut along the marked line,55,0,0.0,0.0,0.0
946,Reposition hand,7,0,0.0,0.0,0.0
947,Pick up item from bin,0,0,0.0,0.0,0.0
948,Pick up next item from bin,0,0,0.0,0.0,0.0
949,Hold item,0,0,0.0,0.0,0.0
950,Inspect and place item on shelf,0,0,0.0,0.0,0.0
951,Check smart watch,0,0,0.0,0.0,0.0
952,Pick up jar,0,0,0.0,0.0,0.0
953,Pick up sauce bottle,0,0,0.0,0.0,0.0
954,Place sauce bottle on shelf,0,0,0.0,0.0,0.0
955,Hold empty container,0,0,0.0,0.0,0.0
956,Assess shelf arrangement,0,0,0.0,0.0,0.0
957,Align foam piece,0,0,0.0,0.0,0.0
958,Press foam piece,0,0,0.0,0.0,0.0
959,Pick up bottle,0,0,0.0,0.0,0.0
960,Touch foam strip,0,0,0.0,0.0,0.0
961,Release foam strip,0,0,0.0,0.0,0.0
962,Observe craft layout,0,0,0.0,0.0,0.0
963,Reach for foam strips,0,0,0.0,0.0,0.0
964,Assemble foam strips,0,0,0.0,0.0,0.0
965,Adjust foam strip,0,0,0.0,0.0,0.0
966,Align foam strip,0,0,0.0,0.0,0.0
967,Attach foam strip,0,0,0.0,0.0,0.0
968,Curve foam strip into loop,0,0,0.0,0.0,0.0
969,Press ends of foam strip together,0,0,0.0,0.0,0.0
970,Position yellow foam piece on strip,0,0,0.0,0.0,0.0
971,Press foam piece to strip,0,0,0.0,0.0,0.0
972,Press foam strip,0,0,0.0,0.0,0.0
973,Fold foam piece,0,0,0.0,0.0,0.0
974,Pinch foam strips,0,0,0.0,0.0,0.0
975,Pull blue foam strip,0,0,0.0,0.0,0.0
976,Tear blue foam strip,0,0,0.0,0.0,0.0
977,Place blue foam piece,0,0,0.0,0.0,0.0
978,Pick up blue foam piece,0,0,0.0,0.0,0.0
979,Tear blue foam piece,0,0,0.0,0.0,0.0
980,Tear off blue foam piece,0,0,0.0,0.0,0.0
981,Hold foam pieces,0,0,0.0,0.0,0.0
982,Peel foam strip,0,0,0.0,0.0,0.0
983,Move small blue foam piece towards the strip,0,0,0.0,0.0,0.0
984,Align blue strip,0,0,0.0,0.0,0.0
985,Press blue strip,0,0,0.0,0.0,0.0
986,Position blue strip,0,0,0.0,0.0,0.0
987,Lift blue strip,0,0,0.0,0.0,0.0
988,Hold blue strip,0,0,0.0,0.0,0.0
989,Peel blue strip,0,0,0.0,0.0,0.0
990,Fold blue strip,0,0,0.0,0.0,0.0
991,Align paper strip,0,0,0.0,0.0,0.0
992,Interlock paper strips,0,0,0.0,0.0,0.0
993,Turn away from table,0,0,0.0,0.0,0.0
994,Touch phone and paper strip,0,0,0.0,0.0,0.0
995,Pick up craft material,0,0,0.0,0.0,0.0
996,Attach material to paper strip,0,0,0.0,0.0,0.0
997,Pick up tool,0,0,0.0,0.0,0.0
998,Walk through the room,0,0,0.0,0.0,0.0
999,Walk down hallway,0,0,0.0,0.0,0.0
1000,Enter workspace,0,0,0.0,0.0,0.0
1001,Reach for door handle,0,0,0.0,0.0,0.0
1002,Grasp door handle,0,0,0.0,0.0,0.0
1003,Walk to table,0,0,0.0,0.0,0.0
1004,Pick up supplies from box,0,0,0.0,0.0,0.0
1005,Enter the room,0,0,0.0,0.0,0.0
1006,Approach work table,0,0,0.0,0.0,0.0
1007,Pull chair,0,0,0.0,0.0,0.0
1008,Touch colleague's back,0,0,0.0,0.0,0.0
1009,Position the chair,0,0,0.0,0.0,0.0
1010,Observe and walk through store,18,0,0.0,0.0,0.0
1011,Inspect shelf condition,21,0,0.0,0.0,0.0
1012,Observe colleague and workspace,9,0,0.0,0.0,0.0
1013,Approach boxes,13,0,0.0,0.0,0.0
1014,Reach for wire hangers,12,0,0.0,0.0,0.0
1015,Extract wire hangers from box,21,0,0.0,0.0,0.0
1016,Bundle display hooks,22,0,0.0,0.0,0.0
1017,Release hook,15,0,0.0,0.0,0.0
1018,Walk towards other aisles,4,0,0.0,0.0,0.0
1019,Move through aisle,15,0,0.0,0.0,0.0
1020,Pick up items from the shopping bag,17,0,0.0,0.0,0.0
1021,Place items on the shelf,14,0,0.0,0.0,0.0
1022,Place marked piece down,25,0,0.0,0.0,0.0
1023,Release cardboard piece and gesture,21,0,0.0,0.0,0.0
1024,Move marker and adjust hand,15,0,0.0,0.0,0.0
1025,Identify next cardboard piece,19,0,0.0,0.0,0.0
1026,Observe and pause,4,0,0.0,0.0,0.0
1027,Gesturing,4,0,0.0,0.0,0.0
